{'error': 'remaining_size less than 0', 'new_remaining_size': -3.593749999999994, 'time': 0.039999999999999994, 'flow_id': 'DATA_F1a_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.0369, 'rate': 12500.0, 'remaining_size': 1.249999999999993, 'transferred': 4.843749999999987}
{'error': 'remaining_size less than 0', 'new_remaining_size': -6.562500000000025, 'time': 0.0761, 'flow_id': 'DATA_F1b_DP3_PP3_TP0_Rank15_Rank3', 'last_begin_time': 0.0736, 'rate': 25000.0, 'remaining_size': 1.2499999999999822, 'transferred': 7.812500000000007}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.395833333333327, 'time': 0.0824, 'flow_id': 'DATA_F4a_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.07615, 'rate': 8333.333333333334, 'remaining_size': 4.114583333333346, 'transferred': 6.510416666666673}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.395833333333327, 'time': 0.0824, 'flow_id': 'DATA_F4a_DP2_PP1_TP0_Rank6_Rank10', 'last_begin_time': 0.0713, 'rate': 8333.333333333334, 'remaining_size': 9.166666666666673, 'transferred': 11.5625}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.5937499999999947, 'time': 0.0847, 'flow_id': 'DATA_F4a_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.0824, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 3.5937499999999947}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.0658141036401503e-14, 'time': 0.0848, 'flow_id': 'DATA_F2b_DP0_PP3_TP0_Rank12_Rank0', 'last_begin_time': 0.0784, 'rate': 25000.0, 'remaining_size': 20.0, 'transferred': 20.00000000000001}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.3333333333333535, 'time': 0.0871, 'flow_id': 'DATA_F1b_DP0_PP3_TP0_Rank12_Rank0', 'last_begin_time': 0.0807, 'rate': 12500.0, 'remaining_size': 6.666666666666652, 'transferred': 10.000000000000005}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.3958333333333375, 'time': 0.08786666666666666, 'flow_id': 'DATA_F2b_DP2_PP3_TP0_Rank14_Rank2', 'last_begin_time': 0.0848, 'rate': 25000.0, 'remaining_size': 7.1874999999999805, 'transferred': 9.583333333333318}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.1979166666666647, 'time': 0.08786666666666666, 'flow_id': 'DATA_F1b_DP0_PP3_TP0_Rank12_Rank0', 'last_begin_time': 0.0871, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.1979166666666647}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.229166666666701, 'time': 0.0889, 'flow_id': 'DATA_F1b_DP0_PP3_TP0_Rank12_Rank0', 'last_begin_time': 0.08786666666666666, 'rate': 25000.0, 'remaining_size': 0, 'transferred': 3.229166666666701}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.229166666666701, 'time': 0.0889, 'flow_id': 'DATA_F2b_DP2_PP3_TP0_Rank14_Rank2', 'last_begin_time': 0.08786666666666666, 'rate': 25000.0, 'remaining_size': 0, 'transferred': 3.229166666666701}
{'error': 'remaining_size less than 0', 'new_remaining_size': -7.187499999999989, 'time': 0.0912, 'flow_id': 'DATA_F1b_DP0_PP3_TP0_Rank12_Rank0', 'last_begin_time': 0.0889, 'rate': 25000.0, 'remaining_size': 0, 'transferred': 7.187499999999989}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.343749999999968, 'time': 0.10104999999999999, 'flow_id': 'DATA_F3b_DP3_PP3_TP0_Rank15_Rank3', 'last_begin_time': 0.0962, 'rate': 25000.0, 'remaining_size': 12.81250000000001, 'transferred': 15.156249999999979}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.5781249999999645, 'time': 0.10104999999999999, 'flow_id': 'DATA_F3b_DP1_PP3_TP0_Rank13_Rank1', 'last_begin_time': 0.0962, 'rate': 12500.0, 'remaining_size': 5.000000000000025, 'transferred': 7.578124999999989}
{'error': 'remaining_size less than 0', 'new_remaining_size': -7.187499999999989, 'time': 0.10334999999999998, 'flow_id': 'DATA_F3b_DP3_PP3_TP0_Rank15_Rank3', 'last_begin_time': 0.10104999999999999, 'rate': 25000.0, 'remaining_size': 0, 'transferred': 7.187499999999989}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.343749999999968, 'time': 0.10334999999999998, 'flow_id': 'DATA_F3b_DP2_PP3_TP0_Rank14_Rank2', 'last_begin_time': 0.10104999999999999, 'rate': 25000.0, 'remaining_size': 4.843750000000021, 'transferred': 7.187499999999989}
{'error': 'remaining_size less than 0', 'new_remaining_size': -7.187499999999989, 'time': 0.10564999999999998, 'flow_id': 'DATA_F3b_DP3_PP3_TP0_Rank15_Rank3', 'last_begin_time': 0.10334999999999998, 'rate': 25000.0, 'remaining_size': 0, 'transferred': 7.187499999999989}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.380208333333298, 'time': 0.10564999999999998, 'flow_id': 'DATA_F3b_DP0_PP3_TP0_Rank12_Rank0', 'last_begin_time': 0.10334999999999998, 'rate': 12500.0, 'remaining_size': 2.2135416666666967, 'transferred': 3.5937499999999947}
{'error': 'remaining_size less than 0', 'new_remaining_size': -5.156250000000039, 'time': 0.10729999999999999, 'flow_id': 'DATA_F3b_DP3_PP3_TP0_Rank15_Rank3', 'last_begin_time': 0.10564999999999998, 'rate': 25000.0, 'remaining_size': 0, 'transferred': 5.156250000000039}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.015624999999975, 'time': 0.10794999999999998, 'flow_id': 'DATA_F3b_DP3_PP3_TP0_Rank15_Rank3', 'last_begin_time': 0.10729999999999999, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.015624999999975}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.6250000000000249, 'time': 0.1088, 'flow_id': 'DATA_F1b_DP2_PP1_TP0_Rank6_Rank10', 'last_begin_time': 0.10329999999999999, 'rate': 25000.0, 'remaining_size': 16.56249999999999, 'transferred': 17.187500000000014}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.5781250000000195, 'time': 0.10959999999999999, 'flow_id': 'DATA_F3b_DP3_PP3_TP0_Rank15_Rank3', 'last_begin_time': 0.10794999999999998, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 2.5781250000000195}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.812499999999994, 'time': 0.10969999999999999, 'flow_id': 'DATA_F1b_DP2_PP1_TP0_Rank6_Rank10', 'last_begin_time': 0.1088, 'rate': 25000.0, 'remaining_size': 0, 'transferred': 2.812499999999994}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.9270833333333464, 'time': 0.11189999999999999, 'flow_id': 'DATA_F4b_DP0_PP3_TP0_Rank12_Rank0', 'last_begin_time': 0.10959999999999999, 'rate': 25000.0, 'remaining_size': 5.260416666666643, 'transferred': 7.187499999999989}
{'error': 'remaining_size less than 0', 'new_remaining_size': -7.993605777301127e-15, 'time': 0.11839999999999999, 'flow_id': 'DATA_F2b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.1175, 'rate': 25000.0, 'remaining_size': 2.812499999999986, 'transferred': 2.812499999999994}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.1979166666666714, 'time': 0.1271, 'flow_id': 'DATA_F2b_DP2_PP1_TP0_Rank6_Rank10', 'last_begin_time': 0.12453333333333332, 'rate': 25000.0, 'remaining_size': 6.822916666666689, 'transferred': 8.02083333333336}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.593749999999951, 'time': 0.12824999999999998, 'flow_id': 'DATA_F2b_DP2_PP1_TP0_Rank6_Rank10', 'last_begin_time': 0.1271, 'rate': 25000.0, 'remaining_size': 0, 'transferred': 3.593749999999951}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.411458333333325, 'time': 0.14664999999999997, 'flow_id': 'DATA_F3b_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.1432, 'rate': 5000.0, 'remaining_size': 0.744791666666663, 'transferred': 2.156249999999988}
{'error': 'remaining_size less than 0', 'new_remaining_size': -4.68749999999997, 'time': 0.15109999999999998, 'flow_id': 'DATA_F4b_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.14894999999999997, 'rate': 25000.0, 'remaining_size': 2.031250000000071, 'transferred': 6.718750000000041}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.2499999999999925, 'time': 0.15189999999999998, 'flow_id': 'DATA_F4b_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.15109999999999998, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.2499999999999925}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.2499999999999925, 'time': 0.15269999999999997, 'flow_id': 'DATA_F4b_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.15189999999999998, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.2499999999999925}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.6562499999999676, 'time': 0.15439999999999995, 'flow_id': 'DATA_F4b_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.15269999999999997, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 2.6562499999999676}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.2500000000000793, 'time': 0.1552, 'flow_id': 'DATA_F4b_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.15439999999999995, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.2500000000000793}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.5442708333333561, 'time': 0.1552, 'flow_id': 'DATA_F3b_DP2_PP1_TP0_Rank6_Rank10', 'last_begin_time': 0.15189999999999998, 'rate': 6250.0, 'remaining_size': 2.0338541666666634, 'transferred': 2.5781250000000195}
{'error': 'remaining_size less than 0', 'new_remaining_size': -6.718750000000093, 'time': 0.1552, 'flow_id': 'DATA_F4b_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.15189999999999998, 'rate': 25000.0, 'remaining_size': 3.593749999999985, 'transferred': 10.312500000000078}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.5468749999999831, 'time': 0.15589999999999998, 'flow_id': 'DATA_F3b_DP2_PP1_TP0_Rank6_Rank10', 'last_begin_time': 0.1552, 'rate': 6250.0, 'remaining_size': 0.0, 'transferred': 0.5468749999999831}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.5937499999999947, 'time': 0.1575, 'flow_id': 'DATA_F4b_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.1552, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 3.5937499999999947}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.0937499999999662, 'time': 0.15819999999999998, 'flow_id': 'DATA_F4b_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.1575, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.0937499999999662}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.7031250000000093, 'time': 0.15864999999999999, 'flow_id': 'DATA_F4b_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.15819999999999998, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 0.7031250000000093}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.5598958333333481, 'time': 0.16094999999999998, 'flow_id': 'DATA_F3b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.15864999999999999, 'rate': 6250.0, 'remaining_size': 0.2369791666666492, 'transferred': 1.7968749999999973}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.6796875000000102, 'time': 0.1631, 'flow_id': 'DATA_F3b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.16094999999999998, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 1.6796875000000102}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.1718749999999793, 'time': 0.16459999999999997, 'flow_id': 'DATA_F3b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.1631, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 1.1718749999999793}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.5468750000000089, 'time': 0.1662, 'flow_id': 'DATA_F3b_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.1639, 'rate': 6250.0, 'remaining_size': 0.24999999999998845, 'transferred': 1.7968749999999973}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.29687499999999756, 'time': 0.16689999999999997, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.16459999999999997, 'rate': 6250.0, 'remaining_size': 1.4999999999999998, 'transferred': 1.7968749999999973}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.489583333333306, 'time': 0.16689999999999997, 'flow_id': 'DATA_F5a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.16459999999999997, 'rate': 12500.0, 'remaining_size': 0.10416666666668872, 'transferred': 3.5937499999999947}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.5468749999999831, 'time': 0.16689999999999997, 'flow_id': 'DATA_F3b_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.1662, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 0.5468749999999831}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.1093750000000355, 'time': 0.16720000000000002, 'flow_id': 'DATA_F5a_DP2_PP1_TP0_Rank6_Rank10', 'last_begin_time': 0.1631, 'rate': 12500.0, 'remaining_size': 4.2968749999999964, 'transferred': 6.406250000000032}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.4687500000000785, 'time': 0.16720000000000002, 'flow_id': 'DATA_F5a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.16689999999999997, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 0.4687500000000785}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.31250000000005235, 'time': 0.16720000000000002, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.16689999999999997, 'rate': 8333.333333333334, 'remaining_size': 0, 'transferred': 0.31250000000005235}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.31250000000005235, 'time': 0.16720000000000002, 'flow_id': 'DATA_F3b_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.16689999999999997, 'rate': 8333.333333333334, 'remaining_size': 0, 'transferred': 0.31250000000005235}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.9062499999999523, 'time': 0.16835999999999995, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.16720000000000002, 'rate': 6250.0, 'remaining_size': 0.0, 'transferred': 0.9062499999999523}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.8124999999999045, 'time': 0.16835999999999995, 'flow_id': 'DATA_F5a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.16720000000000002, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.8124999999999045}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.1718749999999793, 'time': 0.1687, 'flow_id': 'DATA_F3b_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.16720000000000002, 'rate': 6250.0, 'remaining_size': 0.0, 'transferred': 1.1718749999999793}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.145833333333344, 'time': 0.1695, 'flow_id': 'DATA_F5a_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.1684333333333333, 'rate': 12500.0, 'remaining_size': 0.5208333333333994, 'transferred': 1.6666666666667433}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.7812500000000902, 'time': 0.1695, 'flow_id': 'DATA_F5a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.16835999999999995, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.7812500000000902}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.6250000000000179, 'time': 0.1695, 'flow_id': 'DATA_F3b_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.1687, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 0.6250000000000179}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.8984374999999878, 'time': 0.17065, 'flow_id': 'DATA_F3b_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.1695, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 0.8984374999999878}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.7890625000000329, 'time': 0.17065, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.16835999999999995, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 1.7890625000000329}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.7968749999999756, 'time': 0.17065, 'flow_id': 'DATA_F5a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.1695, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.7968749999999756}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.23958333333326, 'time': 0.1709333333333333, 'flow_id': 'DATA_F5a_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.1695, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 2.23958333333326}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.27343749999999156, 'time': 0.17099999999999999, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.17065, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 0.27343749999999156}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.5468749999999831, 'time': 0.17099999999999999, 'flow_id': 'DATA_F5a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.17065, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 0.5468749999999831}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.5234375000000058, 'time': 0.17295, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.17099999999999999, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 1.5234375000000058}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.0468750000000115, 'time': 0.17295, 'flow_id': 'DATA_F5a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.17099999999999999, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 3.0468750000000115}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.15104166666671, 'time': 0.17295, 'flow_id': 'DATA_F5a_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.1709333333333333, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 3.15104166666671}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.4062499999999898, 'time': 0.17429999999999998, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.17295, 'rate': 8333.333333333334, 'remaining_size': 0, 'transferred': 1.4062499999999898}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.1093749999999845, 'time': 0.17429999999999998, 'flow_id': 'DATA_F5a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.17295, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 2.1093749999999845}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.8333333333333572, 'time': 0.1751, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.17429999999999998, 'rate': 8333.333333333334, 'remaining_size': 0, 'transferred': 0.8333333333333572}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.2500000000000357, 'time': 0.1751, 'flow_id': 'DATA_F5a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.17429999999999998, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.2500000000000357}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.3593750000000204, 'time': 0.1751, 'flow_id': 'DATA_F5a_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.17295, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 3.3593750000000204}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.7968749999999973, 'time': 0.1774, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.1751, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 1.7968749999999973}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.1458333333333437, 'time': 0.1774, 'flow_id': 'DATA_F6a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.1751, 'rate': 12500.0, 'remaining_size': 2.447916666666651, 'transferred': 3.5937499999999947}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.0937500000000195, 'time': 0.1774, 'flow_id': 'DATA_F6a_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.1751, 'rate': 25000.0, 'remaining_size': 6.09374999999997, 'transferred': 7.187499999999989}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.5937499999999947, 'time': 0.1774, 'flow_id': 'DATA_F5a_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.1751, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 3.5937499999999947}
{'error': 'remaining_size less than 0', 'new_remaining_size': -2.8125000000000373, 'time': 0.17920000000000003, 'flow_id': 'DATA_F6a_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.1774, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 2.8125000000000373}
{'error': 'remaining_size less than 0', 'new_remaining_size': -5.625000000000075, 'time': 0.17920000000000003, 'flow_id': 'DATA_F5a_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.1774, 'rate': 25000.0, 'remaining_size': 0, 'transferred': 5.625000000000075}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.4062500000000187, 'time': 0.17920000000000003, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.1774, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 1.4062500000000187}
{'error': 'remaining_size less than 0', 'new_remaining_size': -5.625000000000075, 'time': 0.17920000000000003, 'flow_id': 'DATA_F6a_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.1774, 'rate': 25000.0, 'remaining_size': 0, 'transferred': 5.625000000000075}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.7968749999999973, 'time': 0.18150000000000002, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.17920000000000003, 'rate': 6250.0, 'remaining_size': 0.0, 'transferred': 1.7968749999999973}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.5937499999999947, 'time': 0.18150000000000002, 'flow_id': 'DATA_F5a_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.17920000000000003, 'rate': 12500.0, 'remaining_size': 0.0, 'transferred': 3.5937499999999947}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.1458333333333464, 'time': 0.18150000000000002, 'flow_id': 'DATA_F6a_DP2_PP1_TP0_Rank6_Rank10', 'last_begin_time': 0.17920000000000003, 'rate': 12500.0, 'remaining_size': 2.4479166666666483, 'transferred': 3.5937499999999947}
{'error': 'remaining_size less than 0', 'new_remaining_size': -3.5937499999999947, 'time': 0.18150000000000002, 'flow_id': 'DATA_F6a_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.17920000000000003, 'rate': 12500.0, 'remaining_size': 0.0, 'transferred': 3.5937499999999947}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.7968749999999756, 'time': 0.18265, 'flow_id': 'DATA_F6a_DP3_PP1_TP0_Rank7_Rank11', 'last_begin_time': 0.18150000000000002, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.7968749999999756}
{'error': 'remaining_size less than 0', 'new_remaining_size': -0.8984374999999878, 'time': 0.18265, 'flow_id': 'DATA_F4b_DP0_PP1_TP0_Rank4_Rank8', 'last_begin_time': 0.18150000000000002, 'rate': 6250.0, 'remaining_size': 0, 'transferred': 0.8984374999999878}
{'error': 'remaining_size less than 0', 'new_remaining_size': -1.7968749999999756, 'time': 0.18265, 'flow_id': 'DATA_F5a_DP1_PP1_TP0_Rank5_Rank9', 'last_begin_time': 0.18150000000000002, 'rate': 12500.0, 'remaining_size': 0, 'transferred': 1.7968749999999756}
